folder	file	line	reasons	hq_postal	rep_postal	hq_addr_snip	rep_addr_snip	法人番号	会社名
unit_million	108.csv	15253	hq_rep_postal_same_addr_diff	411-0816	411-0816	静岡県三島市梅名７８７－３	静岡県三島市梅名７２０－３		サンケンリース株式会社
unit_million	108.csv	15254	hq_rep_postal_same_addr_diff	421-0301	421-0301	静岡県榛原郡吉田町住吉１４２５－５	静岡県榛原郡吉田町住吉４０６０－２		松浦食品有限会社
unit_million	108.csv	15264	hq_rep_postal_same_addr_diff	412-0043	412-0043	静岡県御殿場市新橋６８７－１	静岡県御殿場市新橋６９１－１２		株式会社林組
unit_million	108.csv	15265	hq_rep_postal_same_addr_diff	426-0088	426-0088	静岡県藤枝市堀之内１－２－９	静岡県藤枝市堀之内１－３－１１		株式会社山本自動車
unit_million	108.csv	15274	hq_rep_postal_same_addr_diff	414-0001	414-0001	静岡県伊東市宇佐美３１０６－２	静岡県伊東市宇佐美２７８５－１		株式会社梅原建設
unit_million	108.csv	15279	hq_rep_postal_same_addr_diff	432-8038	432-8038	静岡県浜松市中央区西伊場町６３－１２	静岡県浜松市中央区西伊場町６７－１		松本自動車有限会社
unit_million	108.csv	15280	hq_rep_postal_same_addr_diff	437-1621	437-1621	静岡県御前崎市御前崎１２－１６	静岡県御前崎市御前崎５２８９		鶴屋水産株式会社
unit_million	108.csv	15284	hq_rep_postal_same_addr_diff	421-0301	421-0301	静岡県榛原郡吉田町住吉４２３－１	静岡県榛原郡吉田町住吉１６３４－１ベルアンジュ３０１		有限会社萬年堂
unit_million	108.csv	15286	hq_rep_postal_same_addr_diff	415-0018	415-0018	静岡県下田市西中５－７	静岡県下田市西中１０－１		有限会社荒川土建興業
unit_million	108.csv	15288	hq_rep_postal_same_addr_diff	437-1612	437-1612	静岡県御前崎市池新田４８１１	静岡県御前崎市池新田２２５０－４		株式会社阿形電気
unit_million	108.csv	15290	hq_rep_postal_same_addr_diff	410-2407	410-2407	静岡県伊豆市柏久保６８２－１	静岡県伊豆市柏久保３３１		株式会社イズケン
unit_million	108.csv	15292	hq_rep_postal_same_addr_diff	421-0301	421-0301	静岡県榛原郡吉田町住吉５３０９－１	静岡県榛原郡吉田町住吉５３８１－２		株式会社美商
unit_million	108.csv	15296	hq_rep_all_identical_long	435-0038	435-0038	静岡県浜松市中央区三和町３１７－２	静岡県浜松市中央区三和町３１７－２		富吉電気工事株式会社
unit_million	108.csv	15303	hq_rep_postal_same_addr_diff	413-0014	413-0014	静岡県熱海市渚町５－４	静岡県熱海市渚町７－７レーベン熱海ザマスター３０１		大舘建設株式会社
unit_million	108.csv	15305	hq_rep_postal_same_addr_diff	431-0302	431-0302	静岡県湖西市新居町新居３３８０－１６８	静岡県湖西市新居町新居３３８０－２３１		日本特殊工業株式会社
unit_million	108.csv	15306	hq_rep_postal_same_addr_diff	422-8036	422-8036	静岡県静岡市駿河区敷地２－１－４１巧ビル１Ｆ	静岡県静岡市駿河区敷地２－１－４１巧ビル４階		株式会社巧建設
unit_million	108.csv	15308	hq_rep_postal_same_addr_diff	417-0053	417-0053	静岡県富士市依田原新田１０６－３	静岡県富士市依田原新田１０４－１２ＭＲＯビル３Ｆ		株式会社駿河勧業開発
unit_million	108.csv	15309	hq_rep_postal_same_addr_diff	439-0036	439-0036	静岡県菊川市中内田１３６５－１	静岡県菊川市中内田１３３０		有限会社山崎鋳造
unit_million	108.csv	15313	hq_rep_postal_same_addr_diff	437-0212	437-0212	静岡県周智郡森町向天方８２３－１	静岡県周智郡森町向天方８１０		株式会社トミーパッケージ
unit_million	108.csv	15326	hq_rep_postal_same_addr_diff	427-0022	427-0022	静岡県島田市本通１－２９０２－３５	静岡県島田市本通１－２９０７－１		株式会社共栄社
unit_million	108.csv	15329	hq_rep_postal_same_addr_diff	438-0072	438-0072	静岡県磐田市鳥之瀬１５３	静岡県磐田市鳥之瀬１８２		株式会社村松商会
unit_million	108.csv	15330	hq_rep_postal_same_addr_diff	436-0338	436-0338	静岡県掛川市和光１－４－２	静岡県掛川市和光２－５－６		中山建設株式会社
unit_million	108.csv	15332	hq_rep_all_identical_long	428-0033	428-0033	静岡県島田市金谷二軒家１３７７－１７	静岡県島田市金谷二軒家１３７７－１７		有限会社ティークラフト
unit_million	108.csv	15343	hq_rep_postal_same_addr_diff	419-0107	419-0107	静岡県田方郡函南町平井６０２－１	静岡県田方郡函南町平井６０２－６		株式会社ヤグチ技工
unit_million	108.csv	15355	hq_rep_postal_same_addr_diff	432-8061	432-8061	静岡県浜松市中央区入野町１４１９１－１	静岡県浜松市中央区入野町１４２０５		株式会社ツチヤ・フソウホーム
unit_million	108.csv	15359	hq_rep_all_identical_long	431-1209	431-1209	静岡県浜松市中央区舘山寺町２５７２－４	静岡県浜松市中央区舘山寺町２５７２－４		株式会社創陽
unit_million	108.csv	15366	hq_rep_postal_same_addr_diff	412-0042	412-0042	静岡県御殿場市萩原５５２－１	静岡県御殿場市萩原５５３－１		株式会社アイ設備
unit_million	108.csv	15367	hq_rep_all_identical_long	431-2213	431-2213	静岡県浜松市浜名区引佐町金指８４８－３	静岡県浜松市浜名区引佐町金指８４８－３		株式会社ティー・エス
unit_million	108.csv	15368	hq_rep_all_identical_long	410-1326	410-1326	静岡県駿東郡小山町用沢１９６－５	静岡県駿東郡小山町用沢１９６－５		株式会社和太組
unit_million	108.csv	15383	hq_rep_postal_same_addr_diff	413-0302	413-0302	静岡県賀茂郡東伊豆町奈良本７２７－２	静岡県賀茂郡東伊豆町奈良本７２６－１		伊豆冷暖房工業株式会社
unit_million	108.csv	15388	hq_rep_postal_same_addr_diff	437-1204	437-1204	静岡県磐田市福田中島６２６	静岡県磐田市福田中島５０７－２		有限会社オオバ工業
unit_million	108.csv	15389	hq_rep_all_identical_long	411-0905	411-0905	静岡県駿東郡清水町長沢５９３－６	静岡県駿東郡清水町長沢５９３－６		有限会社大栄塗装工業
unit_million	108.csv	15390	hq_rep_postal_same_addr_diff	420-0803	420-0803	静岡県静岡市葵区千代田４－６－４	静岡県静岡市葵区千代田４－５－１２		丸洋城北建設株式会社
unit_million	108.csv	15397	hq_rep_postal_same_addr_diff	431-3303	431-3303	静岡県浜松市天竜区山東１９３４－１	静岡県浜松市天竜区山東１９３５－１		有限会社ハートフルまるち
unit_million	108.csv	15400	hq_rep_postal_same_addr_diff	437-1113	437-1113	静岡県袋井市東同笠１１８９	静岡県袋井市東同笠１１５８		有限会社ビジネスワールド
unit_million	108.csv	15402	hq_rep_postal_same_addr_diff	413-0022	413-0022	静岡県熱海市昭和町１５－７	静岡県熱海市昭和町１５－１１		株式会社櫻井工業所
unit_million	108.csv	15408	hq_rep_all_identical_long	437-1605	437-1605	静岡県御前崎市下朝比奈１５３－１０６	静岡県御前崎市下朝比奈１５３－１０６		株式会社有機・産業
unit_million	108.csv	15412	hq_rep_all_identical_long	411-0031	411-0031	静岡県三島市幸原町２－１８－５１	静岡県三島市幸原町２－１８－５１		加藤テック株式会社
unit_million	108.csv	15417	hq_rep_postal_same_addr_diff	431-0302	431-0302	静岡県湖西市新居町新居８９６－５９	静岡県湖西市新居町新居８９６－５６		株式会社鳥井工務店
unit_million	108.csv	15421	hq_rep_postal_same_addr_diff	431-0201	431-0201	静岡県浜松市中央区篠原町２６７４５－１	静岡県浜松市中央区篠原町９２６１		株式会社太洋サービス
unit_million	108.csv	15438	hq_rep_postal_same_addr_diff	418-0109	418-0109	静岡県富士宮市麓１５６	静岡県富士宮市麓３５		株式会社ふもとっぱら
unit_million	108.csv	15443	hq_rep_postal_same_addr_diff	416-0947	416-0947	静岡県富士市宮下３１５	静岡県富士市宮下４４４－３		株式会社大井鉄工所
unit_million	108.csv	15446	hq_rep_postal_same_addr_diff	437-1115	437-1115	静岡県袋井市湊２７２－１	静岡県袋井市湊３６９９－１		株式会社鈴木工務店
unit_million	108.csv	15447	hq_rep_postal_same_addr_diff	432-8043	432-8043	静岡県浜松市中央区浅田町１６	静岡県浜松市中央区浅田町２３－２		赤堀産業株式会社
unit_million	108.csv	15465	hq_rep_postal_same_addr_diff	417-0862	417-0862	静岡県富士市石坂２７１－５	静岡県富士市石坂２７２－９		株式会社建築工房わたなべ
unit_million	108.csv	15474	hq_rep_postal_same_addr_diff	437-0032	437-0032	静岡県袋井市豊沢１９１９－４	静岡県袋井市豊沢１８７９－１		大豊電気株式会社
unit_million	108.csv	15476	hq_rep_postal_same_addr_diff	410-0872	410-0872	静岡県沼津市小諏訪９２６－２	静岡県沼津市小諏訪９００－６		株式会社美幸工業
unit_million	108.csv	15481	hq_rep_postal_same_addr_diff	410-0318	410-0318	静岡県沼津市平沼６９４－１	静岡県沼津市平沼６０９		株式会社ドン
unit_million	108.csv	15491	hq_rep_postal_same_addr_diff	417-0061	417-0061	静岡県富士市伝法１６５９－１５	静岡県富士市伝法１６５７－８		株式会社三和工務店
unit_million	108.csv	15502	hq_rep_all_identical_long	411-0943	411-0943	静岡県駿東郡長泉町下土狩３７８－２０	静岡県駿東郡長泉町下土狩３７８－２０		有限会社山田土建
unit_million	108.csv	15507	hq_rep_postal_same_addr_diff	418-0005	418-0005	静岡県富士宮市宮原４９２－４	静岡県富士宮市宮原４９２－１		株式会社山清
unit_million	108.csv	15511	hq_rep_postal_same_addr_diff	426-0071	426-0071	静岡県藤枝市志太１－２－１２	静岡県藤枝市志太２－３－１１		薮崎産商株式会社
unit_million	108.csv	15512	hq_rep_postal_same_addr_diff	437-0063	437-0063	静岡県袋井市田町１－９－２９	静岡県袋井市田町２－１１－１０コンフォートシティＦＵＫＵＲＯＩ４０２		中遠ダイハツ株式会社
unit_million	108.csv	15520	hq_rep_all_identical_long	422-8072	422-8072	静岡県静岡市駿河区小黒２－１－１１	静岡県静岡市駿河区小黒２－１－１１		株式会社静岡AVセンター
unit_million	108.csv	15522	hq_rep_postal_same_addr_diff	431-3122	431-3122	静岡県浜松市中央区有玉南町５０８－４	静岡県浜松市中央区有玉南町１３６８－１		株式会社インクル
unit_million	108.csv	15527	hq_rep_all_identical_long	430-0901	430-0901	静岡県浜松市中央区曳馬４－２０－１０	静岡県浜松市中央区曳馬４－２０－１０		曳馬土地開発株式会社
unit_million	108.csv	15530	hq_rep_postal_same_addr_diff	417-0001	417-0001	静岡県富士市今泉４９９－１０	静岡県富士市今泉３９５０		株式会社アイディーティー
unit_million	108.csv	15542	hq_rep_all_identical_long	411-0936	411-0936	静岡県駿東郡長泉町元長窪６６４－６	静岡県駿東郡長泉町元長窪６６４－６		有限会社建築住暮楽
unit_million	108.csv	15543	hq_rep_all_identical_long	435-0028	435-0028	静岡県浜松市中央区飯田町１０５７－２	静岡県浜松市中央区飯田町１０５７－２		株式会社イナガキ建設
unit_million	108.csv	15550	hq_rep_postal_same_addr_diff	431-2213	431-2213	静岡県浜松市浜名区引佐町金指７４８	静岡県浜松市浜名区引佐町金指１５８０－１８		管理事業有限会社
unit_million	108.csv	15565	hq_rep_postal_same_addr_diff	421-0101	421-0101	静岡県静岡市駿河区向敷地６－１３－１２	静岡県静岡市駿河区向敷地３９３－５		株式会社ファイル
unit_million	108.csv	15578	hq_rep_postal_same_addr_diff	435-0013	435-0013	静岡県浜松市中央区天龍川町１０３７－２	静岡県浜松市中央区天龍川町１０３７－１		吉田化成株式会社
unit_million	108.csv	15584	hq_rep_all_identical_long	431-1414	431-1414	静岡県浜松市浜名区三ヶ日町三ヶ日３４４	静岡県浜松市浜名区三ヶ日町三ヶ日３４４		株式会社スカイプランニング
unit_million	108.csv	15585	hq_rep_all_identical_long	433-8121	433-8121	静岡県浜松市中央区萩丘４－９－１２	静岡県浜松市中央区萩丘４－９－１２		株式会社寺田工業
unit_million	108.csv	15590	hq_rep_postal_same_addr_diff	436-0086	436-0086	静岡県掛川市宮脇１２９３－１	静岡県掛川市宮脇１２８２		クリエイションジャパン株式会社
unit_million	108.csv	15600	hq_rep_postal_same_addr_diff	431-0101	431-0101	静岡県浜松市中央区雄踏町山崎３７８７－１	静岡県浜松市中央区雄踏町山崎３７８６－１		有限会社山重養魚場
unit_million	108.csv	15602	hq_rep_postal_same_addr_diff	419-0201	419-0201	静岡県富士市厚原３２８－２８	静岡県富士市厚原２１５５－４１		株式会社正興
unit_million	108.csv	15604	hq_rep_postal_same_addr_diff	419-0114	419-0114	静岡県田方郡函南町仁田楠台７７７－４	静岡県田方郡函南町仁田５１３		東部メディカルセンター株式会社
unit_million	108.csv	15613	hq_rep_postal_same_addr_diff	434-0012	434-0012	静岡県浜松市浜名区中瀬７５８０	静岡県浜松市浜名区中瀬７１３６－９６		株式会社ヤマト建設工業
unit_million	108.csv	15633	hq_rep_postal_same_addr_diff	421-3203	421-3203	静岡県静岡市清水区蒲原５１８９－３	静岡県静岡市清水区蒲原１４３－６		株式会社パド
unit_million	108.csv	15658	hq_rep_postal_same_addr_diff	430-0928	430-0928	静岡県浜松市中央区板屋町１１１－２アクトタワー１８Ｆ	静岡県浜松市中央区板屋町１０４－１ディーズタワー１６０３		株式会社ヒーローズホールディングス
unit_million	108.csv	15665	hq_rep_postal_same_addr_diff	428-0104	428-0104	静岡県島田市川根町家山４１５３－４	静岡県島田市川根町家山５５８－２		大井建設株式会社
unit_million	108.csv	15666	hq_rep_postal_same_addr_diff	421-0211	421-0211	静岡県焼津市吉永１０１７－１	静岡県焼津市吉永９００		株式会社イートン
unit_million	108.csv	15669	hq_rep_all_identical_long	411-0906	411-0906	静岡県駿東郡清水町八幡２２６－３	静岡県駿東郡清水町八幡２２６－３		有限会社朝香建築
unit_million	108.csv	15674	hq_rep_postal_same_addr_diff	410-0001	410-0001	静岡県沼津市足高２５２－１４６	静岡県沼津市足高３０５－１２		アースファクトリー株式会社
unit_million	108.csv	15678	hq_rep_postal_same_addr_diff	437-0214	437-0214	静岡県周智郡森町草ヶ谷５２５－１	静岡県周智郡森町草ヶ谷５２１－１		株式会社モリ機械
unit_million	108.csv	15679	hq_rep_postal_same_addr_diff	421-1221	421-1221	静岡県静岡市葵区牧ヶ谷２１１５	静岡県静岡市葵区牧ヶ谷２２６０		丸宗建設株式会社
unit_million	108.csv	15682	hq_rep_postal_same_addr_diff	410-1304	410-1304	静岡県駿東郡小山町藤曲６６－３	静岡県駿東郡小山町藤曲６７－１		中外電気工業株式会社
unit_million	108.csv	15686	hq_rep_all_identical_long	421-3213	421-3213	静岡県静岡市清水区蒲原中４９２－１	静岡県静岡市清水区蒲原中４９２－１		株式会社佐野工務店
unit_million	108.csv	15687	hq_rep_postal_same_addr_diff	418-0022	418-0022	静岡県富士宮市小泉２１５４－１２	静岡県富士宮市小泉２１５４－１６		株式会社東食品
unit_million	108.csv	15694	hq_rep_postal_same_addr_diff	411-0931	411-0931	静岡県駿東郡長泉町東野字八分平５０－１０	静岡県駿東郡長泉町東野３１１－６３		日商産業株式会社
unit_million	108.csv	15695	hq_rep_postal_same_addr_diff	425-0086	425-0086	静岡県焼津市小土５７２番地の１	静岡県焼津市小土５７２－１		有限会社システムエンジニアリング
unit_million	108.csv	15700	hq_rep_postal_same_addr_diff	435-0001	435-0001	静岡県浜松市中央区上石田町２６４８－５	静岡県浜松市中央区上石田町２５０２		株式会社エンブレム
unit_million	108.csv	15707	hq_rep_postal_same_addr_diff	430-0801	430-0801	静岡県浜松市中央区神立町１２８－１０	静岡県浜松市中央区神立町５９７		氏原株式会社
unit_million	108.csv	15712	hq_rep_postal_same_addr_diff	431-3112	431-3112	静岡県浜松市中央区大島町５８８	静岡県浜松市中央区大島町５８９－１		株式会社ホクエン
unit_million	108.csv	15733	hq_rep_postal_same_addr_diff	421-0532	421-0532	静岡県牧之原市地頭方１５５０－３	静岡県牧之原市地頭方２７１		有限会社光屋
unit_million	108.csv	15734	hq_rep_postal_same_addr_diff	410-0306	410-0306	静岡県沼津市大塚１０８６－１	静岡県沼津市大塚２６７－１		日本防振工業株式会社
unit_million	108.csv	15735	hq_rep_postal_same_addr_diff	421-0201	421-0201	静岡県焼津市上小杉９８－２	静岡県焼津市上小杉１０３		株式会社静浜ロジネット
unit_million	108.csv	15737	hq_rep_all_identical_long	421-0304	421-0304	静岡県榛原郡吉田町神戸３０８８－１１	静岡県榛原郡吉田町神戸３０８８－１１		株式会社辻建設
unit_million	108.csv	15746	hq_rep_postal_same_addr_diff	411-0041	411-0041	静岡県三島市佐野見晴台１丁目２９番地の８	静岡県三島市佐野見晴台１－２９－８		有限会社メディケア
unit_million	108.csv	15760	hq_rep_postal_same_addr_diff	410-0801	410-0801	静岡県沼津市大手町５－３－６	静岡県沼津市大手町１－１－６－１７０５		有限会社ワシントン靴店
unit_million	108.csv	15768	hq_rep_postal_same_addr_diff	437-1514	437-1514	静岡県菊川市下平川６４１８番地	静岡県菊川市下平川４８３４―１		株式会社静岡旅の企画室
unit_million	108.csv	15775	hq_rep_all_identical_long	431-0451	431-0451	静岡県湖西市白須賀３９８５－１８４５	静岡県湖西市白須賀３９８５－１８４５		株式会社與六
unit_million	108.csv	15779	hq_rep_postal_same_addr_diff	416-0909	416-0909	静岡県富士市松岡９－１４	静岡県富士市松岡４２７－１		株式会社大善工務店
unit_million	108.csv	15781	hq_rep_postal_same_addr_diff	421-0414	421-0414	静岡県牧之原市勝俣１５８９	静岡県牧之原市勝俣１７８３－１		株式会社えのきだ
unit_million	108.csv	15787	hq_rep_all_identical_long	424-0002	424-0002	静岡県静岡市清水区山原２１４－１	静岡県静岡市清水区山原２１４－１		有限会社清水基工
unit_million	108.csv	15789	hq_rep_postal_same_addr_diff	416-0909	416-0909	静岡県富士市松岡２５３－１	静岡県富士市松岡２３７４－１９		幸也建設株式会社
unit_million	108.csv	15796	hq_rep_postal_same_addr_diff	417-0826	417-0826	静岡県富士市中里８５－２	静岡県富士市中里２３８－１７		株式会社小塚建設
unit_million	108.csv	15807	hq_rep_postal_same_addr_diff	411-0822	411-0822	静岡県三島市松本６０	静岡県三島市松本６０－２		小林機械工業株式会社
unit_million	108.csv	15809	hq_rep_postal_same_addr_diff	410-0874	410-0874	静岡県沼津市松長７２９－１	静岡県沼津市松長１２６－３		家和楽工房株式会社
unit_million	108.csv	15816	hq_rep_postal_same_addr_diff	417-0801	417-0801	静岡県富士市大淵３８００－１２	静岡県富士市大淵２２３５－１２７		エフ・シー・アイ株式会社
unit_million	108.csv	15818	hq_rep_postal_same_addr_diff	418-0018	418-0018	静岡県富士宮市粟倉南町１５－１	静岡県富士宮市粟倉南町１２		株式会社ダテック
unit_million	108.csv	15823	hq_rep_postal_same_addr_diff	436-0074	436-0074	静岡県掛川市葛川１２２５－３	静岡県掛川市葛川１２２２－１		田旗造園建設株式会社
unit_million	108.csv	15824	hq_rep_postal_same_addr_diff	438-0126	438-0126	静岡県磐田市下神増１０８２	静岡県磐田市下神増９８５－３		株式会社隆星建設
unit_million	108.csv	15837	hq_rep_postal_same_addr_diff	417-0057	417-0057	静岡県富士市瓜島町５２	静岡県富士市瓜島町１７７		有限会社京昌園
unit_million	108.csv	15851	hq_rep_postal_same_addr_diff	421-0113	421-0113	静岡県静岡市駿河区下川原６－２８－１１	静岡県静岡市駿河区下川原２－３４－６		アートユニオン株式会社
unit_million	108.csv	15854	hq_rep_postal_same_addr_diff	418-0073	418-0073	静岡県富士宮市弓沢町６３５	静岡県富士宮市弓沢町６２５		株式会社大石組
unit_million	108.csv	15857	hq_rep_postal_same_addr_diff	426-0005	426-0005	静岡県藤枝市水守１－１９－３４	静岡県藤枝市水守１－１０－２０		駿遠三菱自動車販売株式会社
unit_million	108.csv	15860	hq_rep_all_identical_long	410-0822	410-0822	静岡県沼津市下香貫宮脇２９１－５	静岡県沼津市下香貫宮脇２９１－５		株式会社後藤工務店
unit_million	108.csv	15866	hq_rep_all_identical_long	410-0822	410-0822	静岡県沼津市下香貫島郷２９７７－１	静岡県沼津市下香貫島郷２９７７－１		株式会社東興
unit_million	108.csv	15877	hq_rep_postal_same_addr_diff	426-0088	426-0088	静岡県藤枝市堀之内５２３－３３	静岡県藤枝市堀之内５２３－４０		株式会社本間組
unit_million	108.csv	15884	hq_rep_postal_same_addr_diff	410-0104	410-0104	静岡県沼津市獅子浜２２９－１	静岡県沼津市獅子浜２３２－１		有限会社かね中冷蔵庫
unit_million	108.csv	15888	hq_rep_postal_same_addr_diff	426-0015	426-0015	静岡県藤枝市五十海１－１６－２３	静岡県藤枝市五十海３－４－１０		株式会社大塚工務店
unit_million	108.csv	15924	hq_rep_postal_same_addr_diff	922-0401	922-0401	石川県加賀市新保町カ３３	石川県加賀市新保町ル７		株式会社岸グリーンサービス
unit_million	108.csv	15925	hq_rep_postal_same_addr_diff	920-0205	920-0205	石川県金沢市大浦町ト６９	石川県金沢市大浦町リ６３－５		株式会社竹松組
unit_million	108.csv	15926	hq_rep_postal_same_addr_diff	922-0262	922-0262	石川県加賀市柏野町イ５１	石川県加賀市柏野町イ５２－１		株式会社シモアラ
unit_million	108.csv	15931	hq_rep_postal_same_addr_diff	923-0964	923-0964	石川県小松市今江町２－６０６	石川県小松市今江町２－６４８		株式会社タイックス
unit_million	108.csv	15938	hq_rep_postal_same_addr_diff	922-0106	922-0106	石川県加賀市山中温泉上原町カ２３２	石川県加賀市山中温泉上原町ワ４９０		株式会社エコー総合企画
unit_million	108.csv	15939	hq_rep_postal_same_addr_diff	265-0052	265-0052	千葉県千葉市若葉区和泉町１８０－１	千葉県千葉市若葉区和泉町１７０		株式会社中村総業
unit_million	108.csv	15941	hq_rep_all_identical_long	273-0005	273-0005	千葉県船橋市本町３－５－３１将泰庵ビル５Ｆ	千葉県船橋市本町３－５－３１将泰庵ビル５Ｆ		株式会社将泰庵
unit_million	108.csv	15953	hq_rep_postal_same_addr_diff	272-0021	272-0021	千葉県市川市八幡５丁目７番１１号	千葉県市川市八幡５―７―１１		株式会社ほっと
unit_million	108.csv	15960	hq_rep_postal_same_addr_diff	260-0825	260-0825	千葉県千葉市中央区村田町８９３－５	千葉県千葉市中央区村田町７０１－４		株式会社京葉東和薬品
unit_million	108.csv	15976	hq_rep_postal_same_addr_diff	262-0033	262-0033	千葉県千葉市花見川区幕張本郷２－２－１４アークブリス１Ｆ	千葉県千葉市花見川区幕張本郷１－１６－２２		株式会社シグナル
unit_million	108.csv	15993	hq_rep_postal_same_addr_diff	260-0024	260-0024	千葉県千葉市中央区中央港１－２８－６ケーズリゾートビル	千葉県千葉市中央区中央港１－２０－２１ベイサイドレジデンス２２１２		株式会社ケーズネットワーク
unit_million	108.csv	16019	hq_rep_postal_same_addr_diff	264-0028	264-0028	千葉県千葉市若葉区桜木４－１３－５４	千葉県千葉市若葉区桜木４－１３－５５		コスモテック株式会社
unit_million	108.csv	16026	hq_rep_postal_same_addr_diff	260-0007	260-0007	千葉県千葉市中央区祐光４－２－１	千葉県千葉市中央区祐光４－１３－１３		グランメイト株式会社
unit_million	108.csv	16027	hq_rep_postal_same_addr_diff	266-0026	266-0026	千葉県千葉市緑区古市場町４７４－４０	千葉県千葉市緑区古市場町４７４－３４６		株式会社シスコムネット
unit_million	108.csv	16032	hq_rep_postal_same_addr_diff	266-0005	266-0005	千葉県千葉市緑区誉田町３－７８	千葉県千葉市緑区誉田町３－８０－７		大金興業株式会社
unit_million	108.csv	16040	hq_rep_postal_same_addr_diff	273-0035	273-0035	千葉県船橋市本中山４－２２－１０中山メディカルスクエア１Ｆ	千葉県船橋市本中山２－８－３		株式会社光益
unit_million	108.csv	16068	hq_rep_postal_same_addr_diff	260-0823	260-0823	千葉県千葉市中央区塩田町３９９	千葉県千葉市中央区塩田町６０９		株式会社島村商会
unit_million	108.csv	16089	hq_rep_postal_same_addr_diff	299-0111	299-0111	千葉県市原市姉崎７０１－８	千葉県市原市姉崎７０１－１０		株式会社豊和
unit_million	108.csv	16092	hq_rep_all_identical_long	272-0133	272-0133	千葉県市川市行徳駅前１－１７－７コスモビル７０３	千葉県市川市行徳駅前１－１７－７コスモビル７０３		コハダ株式会社
unit_million	108.csv	16093	hq_rep_postal_same_addr_diff	273-0853	273-0853	千葉県船橋市金杉７－４３－３４	千葉県船橋市金杉７－２２－２０		株式会社船橋樹脂工業
unit_million	108.csv	16095	hq_rep_postal_same_addr_diff	264-0026	264-0026	千葉県千葉市若葉区西都賀５－３８－１	千葉県千葉市若葉区西都賀４－５－１３		株式会社アイティーエス
unit_million	108.csv	16097	hq_rep_postal_same_addr_diff	920-2131	920-2131	石川県白山市森島町う５５－９	石川県白山市森島町う５５－８		白山大薮建設株式会社
unit_million	108.csv	16100	hq_rep_postal_same_addr_diff	260-0044	260-0044	千葉県千葉市中央区松波２－４－１６	千葉県千葉市中央区松波２－１０－１ベンド西千葉６００		株式会社レプコ
unit_million	108.csv	16103	hq_rep_postal_same_addr_diff	260-0822	260-0822	千葉県千葉市中央区蘇我１－１０－５	千葉県千葉市中央区蘇我１ー１－５		株式会社伊藤工務店
unit_million	108.csv	16113	hq_rep_postal_same_addr_diff	273-0035	273-0035	千葉県船橋市本中山４－２２－１０	千葉県船橋市本中山２－８－３		株式会社斉光
unit_million	108.csv	16154	hq_rep_postal_same_addr_diff	260-0001	260-0001	千葉県千葉市中央区都町３－４－５ユニバースビル	千葉県千葉市中央区都町３－４－１０		ユニバース株式会社
unit_million	108.csv	16175	hq_rep_postal_same_addr_diff	272-0812	272-0812	千葉県市川市若宮３－１－４クレールパレ３０７	千葉県市川市若宮２－１５－１０		株式会社鷹丸
unit_million	108.csv	16187	hq_rep_postal_same_addr_diff	266-0005	266-0005	千葉県千葉市緑区誉田町１－７９１－１７	千葉県千葉市緑区誉田町１－７９１－３０		有限会社ステアリスト
unit_million	108.csv	16189	hq_rep_postal_same_addr_diff	270-2251	270-2251	千葉県松戸市金ヶ作４１－２１	千葉県松戸市金ヶ作４３－７４		株式会社KG
unit_million	108.csv	16198	hq_rep_all_identical_long	264-0021	264-0021	千葉県千葉市若葉区若松町５３１－５０	千葉県千葉市若葉区若松町５３１－５０		かずさ總建株式会社
unit_million	108.csv	16215	hq_rep_postal_same_addr_diff	266-0011	266-0011	千葉県千葉市緑区鎌取町７１－６	千葉県千葉市緑区鎌取町２８７７－７		千葉グリーンセールス株式会社
unit_million	108.csv	16222	hq_rep_all_identical_long	266-0033	266-0033	千葉県千葉市緑区おゆみ野南６－１５－１０	千葉県千葉市緑区おゆみ野南６－１５－１０		株式会社優ケア
unit_million	108.csv	16238	hq_rep_postal_same_addr_diff	260-0041	260-0041	千葉県千葉市中央区東千葉２－２５－１	千葉県千葉市中央区東千葉３－１－８		株式会社東葉ハウジングプラザ
unit_million	108.csv	16243	hq_rep_postal_same_addr_diff	277-0872	277-0872	千葉県柏市十余二２３０－８	千葉県柏市十余二２９７－１プレミアムフォート柏１１２１		株式会社池嶋
unit_million	108.csv	16246	hq_rep_all_identical_long	274-0815	274-0815	千葉県船橋市西習志野２－２３－２	千葉県船橋市西習志野２－２３－２		株式会社サカシタ硝子工業
unit_million	108.csv	16272	hq_rep_all_identical_long	272-0014	272-0014	千葉県市川市田尻４－１－１２－８０２	千葉県市川市田尻４－１－１２－８０２		株式会社尾頭興業
unit_million	108.csv	16275	hq_rep_all_identical_long	264-0015	264-0015	千葉県千葉市若葉区大宮台４－１４－１１	千葉県千葉市若葉区大宮台４－１４－１１		三共電気株式会社
unit_million	108.csv	16279	hq_rep_postal_same_addr_diff	277-0074	277-0074	千葉県柏市今谷上町４５－１２	千葉県柏市今谷上町４２－２６		湯山建設株式会社
unit_million	108.csv	16290	hq_rep_postal_same_addr_diff	270-0235	270-0235	千葉県野田市尾崎１３－４	千葉県野田市尾崎３０		東葛工業株式会社
unit_million	108.csv	16299	hq_rep_postal_same_addr_diff	278-0044	278-0044	千葉県野田市堤台５５０－３	千葉県野田市堤台２４９		株式会社大塚工務店
